Province/State	Country/Region	Lat	Long	1/22/2020	1/23/2020	1/24/2020	1/25/2020	1/26/2020	1/27/2020	1/28/2020	1/29/2020	1/30/2020	1/31/2020	2/1/2020	2/2/2020	2/3/2020	2/4/2020	2/5/2020	2/6/2020	2/7/2020	2/8/2020	2/9/2020	2/10/2020	2/11/2020	2/12/2020	2/13/2020	2/14/2020	2/15/2020	2/16/2020	2/17/2020	2/18/2020	2/19/2020	2/20/2020	2/21/2020	2/22/2020	2/23/2020	2/24/2020	2/25/2020	2/26/2020	2/27/2020	2/28/2020	2/29/2020	3/1/2020	3/2/2020	3/3/2020	3/4/2020	3/5/2020	3/6/2020	3/7/2020	3/8/2020	3/9/2020	3/10/2020	3/11/2020	3/12/2020	3/13/2020	3/14/2020	3/15/2020	3/16/2020	3/17/2020	3/18/2020	3/19/2020	3/20/2020	3/21/2020	3/22/2020	3/23/2020	3/24/2020	3/25/2020	3/26/2020	3/27/2020	3/28/2020	3/29/2020	3/30/2020	3/31/2020	4/1/2020	4/2/2020	4/3/2020	4/4/2020	4/5/2020	4/6/2020	4/7/2020	4/8/2020	4/9/2020	4/10/2020	4/11/2020	4/12/2020	4/13/2020	4/14/2020	4/15/2020	4/16/2020	4/17/2020	4/18/2020	4/19/2020	4/20/2020	4/21/2020	4/22/2020	4/23/2020	4/24/2020	4/25/2020	4/26/2020	4/27/2020	4/28/2020	4/29/2020	4/30/2020	5/1/2020	5/2/2020	5/3/2020	5/4/2020	5/5/2020	5/6/2020	5/7/2020	5/8/2020	5/9/2020	5/10/2020	5/11/2020	5/12/2020	5/13/2020	5/14/2020	5/15/2020	5/16/2020	5/17/2020	5/18/2020	5/19/2020	5/20/2020	5/21/2020	5/22/2020	5/23/2020	5/24/2020	5/25/2020	5/26/2020	5/27/2020	5/28/2020	5/29/2020	5/30/2020	5/31/2020	6/1/2020	6/2/2020	6/3/2020	6/4/2020	6/5/2020	6/6/2020	6/7/2020	6/8/2020	6/9/2020	6/10/2020	6/11/2020	6/12/2020	6/13/2020	6/14/2020	6/15/2020	6/16/2020	6/17/2020	6/18/2020	6/19/2020	6/20/2020	6/21/2020	6/22/2020	6/23/2020	6/24/2020	6/25/2020	6/26/2020	6/27/2020	6/28/2020	6/29/2020	6/30/2020	7/1/2020	7/2/2020	7/3/2020	7/4/2020	7/5/2020	7/6/2020	7/7/2020	7/8/2020	7/9/2020	7/10/2020	7/11/2020	7/12/2020	7/13/2020	7/14/2020	7/15/2020	7/16/2020	7/17/2020	7/18/2020	7/19/2020	7/20/2020	7/21/2020	7/22/2020	7/23/2020	7/24/2020	7/25/2020	7/26/2020	7/27/2020	7/28/2020	7/29/2020	7/30/2020	7/31/2020	8/1/2020	8/2/2020	8/3/2020	8/4/2020	8/5/2020	8/6/2020	8/7/2020	8/8/2020	8/9/2020	8/10/2020	8/11/2020	8/12/2020	8/13/2020	8/14/2020	8/15/2020	8/16/2020	8/17/2020	8/18/2020	8/19/2020	8/20/2020	8/21/2020	8/22/2020	8/23/2020	8/24/2020	8/25/2020	8/26/2020	8/27/2020	8/28/2020	8/29/2020	8/30/2020	8/31/2020	9/1/2020	9/2/2020	9/3/2020	9/4/2020	9/5/2020	9/6/2020	9/7/2020	9/8/2020	9/9/2020	9/10/2020	9/11/2020	9/12/2020	9/13/2020	9/14/2020	9/15/2020	9/16/2020	9/17/2020	9/18/2020	9/19/2020	9/20/2020	9/21/2020	9/22/2020	9/23/2020	9/24/2020	9/25/2020	9/26/2020	9/27/2020	9/28/2020	9/29/2020	9/30/2020	10/1/2020	10/2/2020	10/3/2020	10/4/2020	10/5/2020	10/6/2020	10/7/2020	10/8/2020	10/9/2020	10/10/2020	10/11/2020	10/12/2020	10/13/2020	10/14/2020	10/15/2020	10/16/2020	10/17/2020	10/18/2020	10/19/2020	10/20/2020	10/21/2020	10/22/2020	10/23/2020	10/24/2020	10/25/2020	10/26/2020	10/27/2020	10/28/2020	10/29/2020	10/30/2020	10/31/2020	11/1/2020	11/2/2020	11/3/2020	11/4/2020	11/5/2020	11/6/2020	11/7/2020	11/8/2020	11/9/2020	11/10/2020	11/11/2020	11/12/2020	11/13/2020	11/14/2020	11/15/2020	11/16/2020	11/17/2020	11/18/2020	11/19/2020	11/20/2020	11/21/2020	11/22/2020	11/23/2020	11/24/2020	11/25/2020	11/26/2020	11/27/2020	11/28/2020	11/29/2020	11/30/2020	12/1/2020	12/2/2020	12/3/2020	12/4/2020	12/5/2020	12/6/2020	12/7/2020	12/8/2020	12/9/2020	12/10/2020	12/11/2020	12/12/2020	12/13/2020	12/14/2020	12/15/2020	12/16/2020	12/17/2020	12/18/2020	12/19/2020	12/20/2020	12/21/2020	12/22/2020	12/23/2020	12/24/2020	12/25/2020	12/26/2020	12/27/2020	12/28/2020	12/29/2020	12/30/2020	12/31/2020	1/1/2021	1/2/2021	1/3/2021	1/4/2021	1/5/2021	1/6/2021	1/7/2021	1/8/2021	1/9/2021	1/10/2021	1/11/2021	1/12/2021	1/13/2021	1/14/2021	1/15/2021	1/16/2021	1/17/2021	1/18/2021	1/19/2021	1/20/2021	1/21/2021	1/22/2021	1/23/2021	1/24/2021	1/25/2021	1/26/2021	1/27/2021	1/28/2021	1/29/2021	1/30/2021	1/31/2021	2/1/2021	2/2/2021	2/3/2021	2/4/2021	2/5/2021	2/6/2021	2/7/2021	2/8/2021	2/9/2021	2/10/2021	2/11/2021	2/12/2021	2/13/2021	2/14/2021	2/15/2021	2/16/2021	2/17/2021	2/18/2021	2/19/2021	2/20/2021	2/21/2021	2/22/2021	2/23/2021	2/24/2021	2/25/2021	2/26/2021	2/27/2021	2/28/2021	3/1/2021	3/2/2021	3/3/2021	3/4/2021	3/5/2021	3/6/2021	3/7/2021	3/8/2021	3/9/2021	3/10/2021	3/11/2021	3/12/2021	3/13/2021	3/14/2021	3/15/2021	3/16/2021	3/17/2021	3/18/2021	3/19/2021	3/20/2021	3/21/2021	3/22/2021	3/23/2021	3/24/2021	3/25/2021	3/26/2021	3/27/2021	3/28/2021	3/29/2021	3/30/2021	3/31/2021	4/1/2021	4/2/2021	4/3/2021	4/4/2021	4/5/2021	4/6/2021	4/7/2021	4/8/2021	4/9/2021	4/10/2021	4/11/2021	4/12/2021	4/13/2021	4/14/2021	4/15/2021	4/16/2021	4/17/2021	4/18/2021	4/19/2021	4/20/2021	4/21/2021	4/22/2021	4/23/2021	4/24/2021	4/25/2021	4/26/2021	4/27/2021	4/28/2021	4/29/2021	4/30/2021	5/1/2021	5/2/2021	5/3/2021	5/4/2021	5/5/2021	5/6/2021	5/7/2021	5/8/2021	5/9/2021	5/10/2021	5/11/2021	5/12/2021	5/13/2021	5/14/2021	5/15/2021	5/16/2021	5/17/2021	5/18/2021	5/19/2021	5/20/2021	5/21/2021	5/22/2021	5/23/2021	5/24/2021	5/25/2021	5/26/2021	5/27/2021	5/28/2021	5/29/2021	5/30/2021	5/31/2021	6/1/2021	6/2/2021	6/3/2021	6/4/2021	6/5/2021	6/6/2021	6/7/2021	6/8/2021	6/9/2021	6/10/2021	6/11/2021	6/12/2021	6/13/2021	6/14/2021	6/15/2021	6/16/2021	6/17/2021	6/18/2021	6/19/2021	6/20/2021	6/21/2021	6/22/2021	6/23/2021	6/24/2021	6/25/2021	6/26/2021	6/27/2021	6/28/2021	6/29/2021	6/30/2021	7/1/2021	7/2/2021	7/3/2021	7/4/2021	7/5/2021	7/6/2021	7/7/2021	7/8/2021	7/9/2021	7/10/2021	7/11/2021	7/12/2021	7/13/2021	7/14/2021	7/15/2021	7/16/2021	7/17/2021	7/18/2021	7/19/2021	7/20/2021	7/21/2021	7/22/2021	7/23/2021	7/24/2021	7/25/2021	7/26/2021	7/27/2021	7/28/2021	7/29/2021	7/30/2021	7/31/2021	8/1/2021	8/2/2021	8/3/2021	8/4/2021	8/5/2021	8/6/2021	8/7/2021	8/8/2021	8/9/2021	8/10/2021	8/11/2021	8/12/2021	8/13/2021	8/14/2021	8/15/2021	8/16/2021	8/17/2021	8/18/2021	8/19/2021	8/20/2021	8/21/2021	8/22/2021	8/23/2021	8/24/2021	8/25/2021	8/26/2021	8/27/2021	8/28/2021	8/29/2021	8/30/2021	8/31/2021	9/1/2021	9/2/2021	9/3/2021	9/4/2021	9/5/2021	9/6/2021	9/7/2021	9/8/2021	9/9/2021	9/10/2021	9/11/2021	9/12/2021	9/13/2021	9/14/2021	9/15/2021	9/16/2021	9/17/2021	9/18/2021	9/19/2021	9/20/2021	9/21/2021	9/22/2021	9/23/2021	9/24/2021	9/25/2021	9/26/2021	9/27/2021	9/28/2021	9/29/2021	9/30/2021	10/1/2021	10/2/2021	10/3/2021	10/4/2021	10/5/2021	10/6/2021	10/7/2021	10/8/2021	10/9/2021	10/10/2021	10/11/2021	10/12/2021	10/13/2021	10/14/2021	10/15/2021	10/16/2021	10/17/2021	10/18/2021	10/19/2021	10/20/2021	10/21/2021	10/22/2021	10/23/2021	10/24/2021	10/25/2021	10/26/2021	10/27/2021	10/28/2021	10/29/2021	10/30/2021	10/31/2021	11/1/2021	11/2/2021	11/3/2021	11/4/2021	11/5/2021	11/6/2021	11/7/2021	11/8/2021	11/9/2021	11/10/2021	11/11/2021	11/12/2021	11/13/2021	11/14/2021	11/15/2021	11/16/2021	11/17/2021	11/18/2021	11/19/2021	11/20/2021	11/21/2021	11/22/2021	11/23/2021	11/24/2021	11/25/2021	11/26/2021	11/27/2021	11/28/2021	11/29/2021	11/30/2021	12/1/2021	12/2/2021	12/3/2021	12/4/2021	12/5/2021	12/6/2021	12/7/2021	12/8/2021	12/9/2021	12/10/2021	12/11/2021	12/12/2021	12/13/2021	12/14/2021	12/15/2021	12/16/2021	12/17/2021	12/18/2021	12/19/2021	12/20/2021	12/21/2021	12/22/2021	12/23/2021	12/24/2021	12/25/2021	12/26/2021	12/27/2021	12/28/2021	12/29/2021	12/30/2021	12/31/2021	1/1/2022	1/2/2022	1/3/2022	1/4/2022	1/5/2022	1/6/2022	1/7/2022	1/8/2022	1/9/2022	1/10/2022	1/11/2022	1/12/2022	1/13/2022	1/14/2022	1/15/2022	1/16/2022	1/17/2022	1/18/2022	1/19/2022	1/20/2022
	Bangladesh	23.685	90.3563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	5	8	10	14	17	20	25	27	33	39	39	44	48	48	48	49	51	54	56	61	70	88	123	164	218	330	424	482	621	803	1012	1231	1572	1838	2144	2456	2948	3382	3772	4186	4689	4998	5416	5913	6462	7103	7667	8238	8790	9455	10143	10929	11719	12425	13134	13770	14657	15691	16660	17822	18863	20065	20995	22268	23870	25121	26738	28511	30205	32078	33610	35585	36751	38292	40321	42844	44608	47153	49534	52445	55140	57563	60391	63026	65769	68504	71675	74865	78052	81523	84379	87520	90619	94481	98489	102292	105535	108775	112306	115786	119198	122660	126606	130474	133978	137787	141801	145483	149258	153277	156391	159679	162417	165618	168645	172134	175494	178443	181129	183795	186894	190057	193590	196323	199357	202066	204525	207453	210510	213254	216110	218658	221178	223453	226225	229185	232194	234889	237661	239860	240746	242102	244020	246674	249651	252502	255113	257600	260507	263503	266498	269115	271881	274525	276549	279144	282344	285091	287959	290360	292625	294598	297083	299628	302147	304583	306794	308925	310822	312996	314946	317528	319686	321615	323565	325157	327359	329251	331078	332970	334762	336044	337520	339332	341056	342671	344264	345805	347372	348918	350621	352178	353844	355384	356767	357873	359148	360555	362043	363479	364987	366383	367565	368690	370132	371631	373151	374592	375870	377073	378266	379738	381275	382959	384559	386086	387295	388569	390206	391586	393131	394827	396413	397507	398815	400251	401586	403079	404760	406364	407684	409252	410988	412647	414164	416006	417475	418764	420238	421921	423620	425353	427198	428965	430496	432333	434472	436684	438795	441159	443434	445281	447341	449760	451990	454146	456438	458711	460619	462407	464932	467225	469423	471739	473991	475789	477545	479743	481945	484104	485965	487849	489178	490533	492332	494209	495841	496975	498293	499560	500713	502183	503501	504868	506102	507265	508099	509148	510080	511261	512496	513510	514500	515184	516019	516929	517920	518898	519905	520690	521382	522453	523302	524020	524910	525723	526485	527063	527632	528329	529031	529687	530271	530890	531326	531799	532401	532916	533444	533953	534407	534770	535139	535582	536107	536545	537030	537465	537770	538062	538378	538765	539153	539531	539975	540266	540592	541038	541434	541877	542268	542674	543024	543351	543717	544116	544544	544954	545424	545831	546216	546801	547316	547930	548549	549184	549724	550330	551175	552087	553105	554156	555222	556236	557395	559168	560887	562752	564939	566838	568706	570878	573687	577241	580808	584395	588132	591806	595714	600895	605937	611295	617764	624594	630277	637364	644439	651652	659278	666132	673594	678937	684756	691957	697985	703170	707362	711779	715252	718950	723221	727780	732060	736074	739703	742400	745322	748628	751659	754614	756955	759132	760584	761943	763682	765596	767338	769160	770842	772127	773513	775027	776257	777397	778687	779535	779796	780159	780857	782129	783737	785194	786698	787726	789080	790521	792196	793693	794985	796343	797386	798830	800540	802305	804293	805980	807867	809314	810990	812960	815282	817819	820395	822849	824486	826922	829972	833291	837247	841087	844970	848027	851668	856304	861150	866877	872935	878804	883138	888406	896770	904436	913258	921559	930042	936256	944917	954881	966406	977568	989219	1000543	1009315	1021189	1034957	1047155	1059538	1071774	1083922	1092411	1103989	1117310	1128889	1136503	1140200	1146564	1153344	1164635	1179827	1194752	1210982	1226253	1240115	1249484	1264328	1280317	1296093	1309910	1322654	1335260	1343396	1353695	1365158	1376322	1386742	1396868	1405333	1412218	1418902	1425861	1433396	1440644	1447210	1453203	1457194	1461998	1467715	1472964	1477930	1482628	1486153	1489589	1493537	1497261	1500618	1503680	1507116	1510283	1512026	1514456	1517166	1519805	1522302	1524890	1527215	1528542	1530413	1532366	1534440	1536341	1538203	1540110	1541300	1542683	1544238	1545800	1547176	1548320	1549553	1550371	1551351	1552563	1553873	1555051	1555911	1556758	1557347	1557964	1558758	1559452	1560155	1560818	1561463	1561878	1562359	1562958	1563501	1564019	1564485	1564881	1565174	1565488	1565827	1566296	1566664	1566907	1567139	1567417	1567692	1567981	1568257	1568563	1568857	1569162	1569328	1569539	1569753	1569982	1570238	1570485	1570485	1570835	1571013	1571228	1571434	1571669	1571906	1572127	1572278	1572501	1572735	1572948	1573214	1573458	1573711	1573889	1574088	1574352	1574636	1574948	1575185	1575424	1575579	1575784	1576011	1576284	1576566	1576827	1577070	1577070	1577443	1577720	1578011	1578288	1578550	1578819	1578996	1579325	1579710	1580005	1580302	1580559	1580750	1580872	1581083	1581343	1581634	1581986	1582368	1582710	1582985	1583253	1583626	1584023	1584518	1585027	1585539	1585909	1586466	1587140	1587915	1588807	1589947	1591093	1592209	1593700	1595931	1598389	1601305	1604664	1609042	1612489	1617711	1624387	1632794	1642294	1653182
